flag_id,date,category,severity,action,reviewer_id,resolution_hrs,ml_score,coordinated_flag,attack_id
F033124,2024-03-11,fraud,critical,human_review,REV004,1.7,0.8058,False,
F033125,2024-03-11,fraud,low,allow,REV011,98.3,0.7295,False,
F033126,2024-03-11,fraud,high,auto_block,REV006,48.5,0.8022,False,
F033127,2024-03-11,fraud,low,downrank,REV003,20.8,0.8824,False,
F033128,2024-03-11,fraud,critical,auto_block,REV008,14.4,0.7788,False,
F033129,2024-03-11,fraud,low,downrank,REV001,23.1,0.7559,False,
F033130,2024-03-11,fraud,low,allow,REV018,11.3,0.8604,False,
F033131,2024-03-11,fraud,low,allow,REV018,95.1,0.7138,False,
F033132,2024-03-11,fraud,high,auto_block,REV016,0.5,0.7815,False,
F033133,2024-03-11,fraud,medium,downrank,REV002,7.3,0.7273,False,
F033134,2024-03-11,fraud,medium,downrank,REV012,17.8,0.8856,False,
F033135,2024-03-11,fraud,low,downrank,REV002,56.1,0.8713,False,
F033136,2024-03-11,fraud,medium,human_review,REV010,64.9,0.7928,False,
F033137,2024-03-11,fraud,medium,human_review,REV013,14.2,0.8229,False,
F033138,2024-03-11,fraud,low,downrank,REV004,119.7,0.8602,False,
F033139,2024-03-11,fraud,low,downrank,REV018,16.8,0.8557,False,
F033140,2024-03-11,fraud,high,auto_block,REV018,9.0,0.7801,False,
F033141,2024-03-11,fraud,low,downrank,REV012,42.2,0.7818,False,
F033142,2024-03-11,fraud,medium,human_review,REV008,16.0,0.8602,False,
F033143,2024-03-11,fraud,low,allow,REV004,7.5,0.7732,False,
F033144,2024-03-11,fraud,low,downrank,REV017,115.5,0.8454,False,
F033145,2024-03-11,fraud,high,auto_block,REV013,3.7,0.7305,False,
F033146,2024-03-11,fraud,low,allow,REV013,30.4,0.8096,False,
F033147,2024-03-11,fraud,critical,auto_block,REV010,0.0,0.8243,False,
F033148,2024-03-11,fraud,low,allow,REV014,25.5,0.7805,False,
F033149,2024-03-11,fraud,medium,human_review,REV001,48.6,0.749,False,
F033150,2024-03-11,fraud,high,auto_block,REV006,15.9,0.7284,False,
F033151,2024-03-11,fraud,high,human_review,REV014,0.5,0.8343,False,
F033152,2024-03-11,fraud,critical,auto_block,REV018,1.3,0.8909,False,
F033153,2024-03-11,fraud,low,allow,REV015,143.8,0.7568,False,
F033154,2024-03-11,fraud,low,allow,REV012,94.1,0.7089,False,
F033155,2024-03-11,fraud,low,downrank,REV017,49.5,0.8307,False,
F033156,2024-03-11,fraud,low,downrank,REV012,42.3,0.7694,False,
F033157,2024-03-11,fraud,critical,auto_block,REV004,4.1,0.8256,False,
F033158,2024-03-11,fraud,medium,downrank,REV013,36.4,0.7491,False,
F033159,2024-03-11,fraud,low,allow,REV001,16.6,0.8075,False,
F033160,2024-03-12,harassment,high,human_review,REV007,28.8,0.7705,False,
F033161,2024-03-12,harassment,low,allow,REV016,0.8,0.7408,False,
F033162,2024-03-12,harassment,low,allow,REV009,14.2,0.7841,False,
F033163,2024-03-12,harassment,low,downrank,REV004,12.1,0.7072,False,
F033164,2024-03-12,harassment,medium,human_review,REV001,10.9,0.7536,False,
F033165,2024-03-12,harassment,low,allow,REV004,129.1,0.9141,False,
F033166,2024-03-12,harassment,low,downrank,REV016,6.3,0.7693,False,
F033167,2024-03-12,harassment,low,downrank,REV005,11.3,0.759,False,
F033168,2024-03-12,harassment,medium,human_review,REV001,18.1,0.7977,False,
F033169,2024-03-12,harassment,low,downrank,REV005,11.6,0.7555,False,
F033170,2024-03-12,harassment,critical,auto_block,REV019,1.0,0.8523,False,
F033171,2024-03-12,harassment,medium,human_review,REV013,8.5,0.7636,False,
F033172,2024-03-12,harassment,low,allow,REV004,46.7,0.7022,False,
F033173,2024-03-12,harassment,medium,human_review,REV016,5.8,0.7554,False,
F033174,2024-03-12,harassment,low,allow,REV009,41.4,0.7917,False,
F033175,2024-03-12,harassment,high,auto_block,REV015,0.6,0.83,False,
F033176,2024-03-12,harassment,medium,human_review,REV020,26.2,0.7876,False,
F033177,2024-03-12,harassment,medium,human_review,REV019,1.1,0.8104,False,
F033178,2024-03-12,harassment,low,allow,REV007,66.9,0.808,False,
F033179,2024-03-12,harassment,medium,human_review,REV018,10.5,0.8786,False,
F033180,2024-03-12,harassment,low,allow,REV018,6.9,0.8192,False,
F033181,2024-03-12,harassment,medium,downrank,REV002,47.9,0.8621,False,
F033182,2024-03-12,harassment,low,allow,REV017,141.3,0.7664,False,
F033183,2024-03-12,harassment,low,allow,REV008,65.6,0.8032,False,
F033184,2024-03-12,harassment,high,human_review,REV010,0.6,0.8396,False,
F033185,2024-03-12,harassment,high,human_review,REV020,28.3,0.7319,False,
F033186,2024-03-12,harassment,high,human_review,REV016,0.4,0.6986,False,
F033187,2024-03-12,harassment,high,auto_block,REV015,4.1,0.8019,False,
F033188,2024-03-12,harassment,low,allow,REV018,54.9,0.8503,False,
F033189,2024-03-12,harassment,medium,human_review,REV016,0.3,0.8171,False,
F033190,2024-03-12,harassment,medium,downrank,REV011,57.3,0.8568,False,
F033191,2024-03-12,harassment,medium,downrank,REV007,4.4,0.7233,False,
F033192,2024-03-12,harassment,low,allow,REV015,63.8,0.7598,False,
F033193,2024-03-12,harassment,medium,human_review,REV006,0.6,0.8666,False,
F033194,2024-03-12,harassment,low,downrank,REV018,33.4,0.827,False,
F033195,2024-03-12,harassment,medium,human_review,REV015,10.4,0.8144,False,
F033196,2024-03-12,harassment,medium,human_review,REV002,2.5,0.8156,False,
F033197,2024-03-12,harassment,medium,human_review,REV013,87.3,0.8211,False,
F033198,2024-03-12,harassment,high,auto_block,REV002,15.1,0.837,False,
F033199,2024-03-12,harassment,critical,auto_block,REV016,7.1,0.8197,False,
F033200,2024-03-12,harassment,medium,human_review,REV020,11.8,0.7798,False,
F033201,2024-03-12,harassment,low,downrank,REV019,30.1,0.7714,False,
F033202,2024-03-12,harassment,medium,human_review,REV007,5.7,0.7963,False,
F033203,2024-03-12,harassment,medium,human_review,REV014,13.2,0.828,False,
F033204,2024-03-12,harassment,high,auto_block,REV018,13.0,0.8681,False,
F033205,2024-03-12,harassment,medium,downrank,REV020,29.8,0.8251,False,
F033206,2024-03-12,harassment,high,human_review,REV001,1.6,0.8426,False,
F033207,2024-03-12,harassment,high,human_review,REV005,0.3,0.6997,False,
F033208,2024-03-12,harassment,low,allow,REV019,15.3,0.7461,False,
F033209,2024-03-12,harassment,low,allow,REV010,42.3,0.7556,False,
F033210,2024-03-12,harassment,medium,human_review,REV008,6.0,0.823,False,
F033211,2024-03-12,harassment,medium,human_review,REV002,42.9,0.8638,False,
F033212,2024-03-12,harassment,medium,downrank,REV012,11.1,0.8598,False,
F033213,2024-03-12,harassment,low,downrank,REV020,48.0,0.8621,False,
F033214,2024-03-12,harassment,critical,auto_block,REV011,2.0,0.7334,False,
F033215,2024-03-12,harassment,low,allow,REV020,58.8,0.7888,False,
F033216,2024-03-12,harassment,medium,human_review,REV014,12.9,0.8611,False,
F033217,2024-03-12,harassment,medium,downrank,REV014,26.2,0.8046,False,
F033218,2024-03-12,harassment,low,downrank,REV010,30.9,0.7825,False,
F033219,2024-03-12,harassment,medium,downrank,REV016,99.0,0.8022,False,
F033220,2024-03-12,harassment,low,downrank,REV017,179.6,0.7072,False,
F033221,2024-03-12,harassment,medium,downrank,REV010,0.4,0.7437,False,
F033222,2024-03-12,harassment,low,allow,REV002,205.1,0.7813,False,
F033223,2024-03-12,harassment,low,allow,REV005,45.7,0.8332,False,
F033224,2024-03-12,harassment,low,allow,REV002,10.7,0.7662,False,
F033225,2024-03-12,harassment,high,human_review,REV008,9.0,0.8018,False,
F033226,2024-03-12,harassment,medium,downrank,REV017,25.2,0.8136,False,
F033227,2024-03-12,harassment,medium,human_review,REV012,7.3,0.7786,False,
F033228,2024-03-12,harassment,low,allow,REV005,49.0,0.8095,False,
F033229,2024-03-12,harassment,medium,downrank,REV019,14.3,0.7764,False,
F033230,2024-03-12,harassment,medium,human_review,REV018,83.7,0.8528,False,
F033231,2024-03-12,harassment,medium,human_review,REV017,13.6,0.7857,False,
F033232,2024-03-12,harassment,high,auto_block,REV020,21.9,0.7704,False,
F033233,2024-03-12,harassment,medium,human_review,REV016,28.3,0.7655,False,
F033234,2024-03-12,harassment,low,allow,REV018,23.2,0.8355,False,
F033235,2024-03-12,harassment,low,allow,REV014,67.4,0.7078,False,
F033236,2024-03-12,harassment,low,downrank,REV009,92.9,0.7933,False,
F033237,2024-03-12,harassment,medium,downrank,REV004,17.9,0.8338,False,
F033238,2024-03-12,harassment,critical,auto_block,REV018,15.0,0.8425,False,
F033239,2024-03-12,harassment,medium,downrank,REV005,21.4,0.7347,False,
F033240,2024-03-12,harassment,low,allow,REV018,34.7,0.889,False,
F033241,2024-03-12,harassment,low,allow,REV004,26.1,0.7009,False,
F033242,2024-03-12,harassment,medium,human_review,REV015,41.8,0.7078,False,
F033243,2024-03-12,harassment,medium,downrank,REV019,5.2,0.7571,False,
F033244,2024-03-12,harassment,high,auto_block,REV018,7.4,0.8039,False,
F033245,2024-03-12,harassment,medium,human_review,REV014,8.7,0.689,False,
F033246,2024-03-12,harassment,low,downrank,REV010,20.6,0.7515,False,
F033247,2024-03-12,harassment,low,allow,REV013,34.3,0.7539,False,
F033248,2024-03-12,harassment,low,allow,REV005,11.9,0.7905,False,
F033249,2024-03-12,harassment,low,allow,REV003,8.4,0.7507,False,
F033250,2024-03-12,harassment,critical,auto_block,REV003,6.9,0.8366,False,
F033251,2024-03-12,harassment,high,human_review,REV004,8.0,0.787,False,
F033252,2024-03-12,harassment,medium,human_review,REV001,27.9,0.7727,False,
F033253,2024-03-12,harassment,low,allow,REV007,78.5,0.6441,False,
F033254,2024-03-12,harassment,medium,human_review,REV014,11.2,0.8487,False,
F033255,2024-03-12,harassment,medium,human_review,REV012,5.8,0.8601,False,
F033256,2024-03-12,harassment,low,downrank,REV008,25.4,0.9185,False,
F033257,2024-03-12,harassment,critical,auto_block,REV016,19.8,0.7451,False,
F033258,2024-03-12,harassment,critical,auto_block,REV014,21.6,0.7556,False,
F033259,2024-03-12,harassment,medium,human_review,REV020,11.6,0.8185,False,
F033260,2024-03-12,harassment,medium,human_review,REV015,22.7,0.7562,False,
F033261,2024-03-12,harassment,medium,downrank,REV020,125.2,0.7634,False,
F033262,2024-03-12,harassment,medium,downrank,REV018,18.8,0.8,False,
F033263,2024-03-12,harassment,high,human_review,REV013,12.7,0.8031,False,
F033264,2024-03-12,harassment,medium,downrank,REV001,34.6,0.8408,False,
F033265,2024-03-12,harassment,medium,downrank,REV008,12.4,0.8143,False,
F033266,2024-03-12,harassment,medium,human_review,REV016,27.2,0.8013,False,
F033267,2024-03-12,harassment,low,allow,REV013,19.7,0.8019,False,
F033268,2024-03-12,harassment,medium,human_review,REV017,16.8,0.8528,False,
F033269,2024-03-12,harassment,medium,human_review,REV013,21.0,0.7359,False,
F033270,2024-03-12,harassment,medium,downrank,REV015,88.7,0.7487,False,
F033271,2024-03-12,harassment,low,downrank,REV011,17.2,0.7921,False,
F033272,2024-03-12,harassment,low,allow,REV017,27.0,0.8234,False,
F033273,2024-03-12,harassment,medium,downrank,REV007,9.5,0.9448,False,
F033274,2024-03-12,harassment,medium,downrank,REV014,2.8,0.6921,False,
F033275,2024-03-12,harassment,low,downrank,REV013,74.3,0.6783,False,
F033276,2024-03-12,harassment,high,auto_block,REV004,7.5,0.873,False,
F033277,2024-03-12,harassment,low,downrank,REV002,50.7,0.8527,False,
F033278,2024-03-12,harassment,low,downrank,REV017,2.8,0.8006,False,
F033279,2024-03-12,harassment,high,auto_block,REV005,7.1,0.8253,False,
F033280,2024-03-12,harassment,high,auto_block,REV012,24.2,0.8704,False,
F033281,2024-03-12,harassment,low,allow,REV004,88.8,0.9168,False,
F033282,2024-03-12,harassment,low,allow,REV013,74.6,0.8027,False,
F033283,2024-03-12,harassment,low,allow,REV017,47.1,0.7918,False,
F033284,2024-03-12,harassment,low,allow,REV002,8.5,0.7611,False,
F033285,2024-03-12,harassment,high,human_review,REV015,2.6,0.7779,False,
F033286,2024-03-12,harassment,medium,human_review,REV009,10.2,0.7363,False,
F033287,2024-03-12,harassment,low,allow,REV004,7.2,0.7289,False,
F033288,2024-03-12,harassment,low,allow,REV007,54.2,0.7819,False,
F033289,2024-03-12,harassment,medium,human_review,REV017,26.4,0.7034,False,
F033290,2024-03-12,harassment,low,allow,REV002,163.7,0.7688,False,
F033291,2024-03-12,harassment,high,human_review,REV015,19.9,0.7711,False,
F033292,2024-03-12,harassment,low,allow,REV015,0.4,0.8254,False,
F033293,2024-03-12,harassment,medium,downrank,REV005,4.9,0.7789,False,
F033294,2024-03-12,harassment,high,human_review,REV020,16.7,0.7569,False,
F033295,2024-03-12,harassment,medium,human_review,REV020,2.6,0.7865,False,
F033296,2024-03-12,harassment,low,allow,REV018,86.8,0.767,False,
F033297,2024-03-12,harassment,low,allow,REV016,19.9,0.8478,False,
F033298,2024-03-12,harassment,medium,human_review,REV016,5.7,0.7865,False,
F033299,2024-03-12,harassment,medium,downrank,REV013,11.4,0.8225,False,
F033300,2024-03-12,harassment,medium,downrank,REV013,49.1,0.7928,False,
F033301,2024-03-12,harassment,high,human_review,REV011,11.9,0.7668,False,
F033302,2024-03-12,harassment,high,auto_block,REV018,66.2,0.8438,False,
F033303,2024-03-12,harassment,low,downrank,REV017,29.5,0.8046,False,
F033304,2024-03-12,harassment,high,auto_block,REV011,9.3,0.7493,False,
F033305,2024-03-12,harassment,low,allow,REV019,37.6,0.797,False,
F033306,2024-03-12,harassment,low,allow,REV009,123.5,0.7993,False,
F033307,2024-03-12,harassment,high,auto_block,REV004,50.8,0.8783,False,
F033308,2024-03-12,harassment,low,downrank,REV017,1.4,0.8022,False,
F033309,2024-03-12,harassment,high,human_review,REV011,11.7,0.8314,False,
F033310,2024-03-12,harassment,medium,human_review,REV013,82.7,0.7547,False,
F033311,2024-03-12,harassment,high,human_review,REV005,4.1,0.7655,False,
F033312,2024-03-12,harassment,low,downrank,REV007,157.5,0.8406,False,
F033313,2024-03-12,harassment,medium,downrank,REV012,0.6,0.7839,False,
F033314,2024-03-12,harassment,low,allow,REV015,11.8,0.7793,False,
F033315,2024-03-12,harassment,medium,human_review,REV008,34.8,0.812,False,
F033316,2024-03-12,harassment,medium,human_review,REV002,25.3,0.7716,False,
F033317,2024-03-12,harassment,high,human_review,REV008,2.0,0.8542,False,
F033318,2024-03-12,harassment,low,downrank,REV017,46.6,0.8244,False,
F033319,2024-03-12,harassment,low,allow,REV006,21.0,0.8576,False,
F033320,2024-03-12,harassment,medium,human_review,REV016,22.4,0.775,False,
F033321,2024-03-12,harassment,low,allow,REV011,20.5,0.7746,False,
F033322,2024-03-12,harassment,high,human_review,REV016,3.8,0.7353,False,
F033323,2024-03-12,harassment,medium,downrank,REV003,38.8,0.8353,False,
F033324,2024-03-12,harassment,medium,human_review,REV018,37.8,0.7999,False,
F033325,2024-03-12,harassment,medium,human_review,REV002,0.9,0.7801,False,
F033326,2024-03-12,harassment,low,downrank,REV019,4.6,0.7884,False,
F033327,2024-03-12,harassment,critical,auto_block,REV016,30.5,0.7884,False,
F033328,2024-03-12,harassment,critical,auto_block,REV014,11.1,0.7702,False,
F033329,2024-03-12,harassment,high,auto_block,REV006,1.2,0.8249,False,
F033330,2024-03-12,harassment,low,downrank,REV011,8.0,0.8416,False,
F033331,2024-03-12,harassment,high,human_review,REV011,24.9,0.8629,False,
F033332,2024-03-12,harassment,critical,auto_block,REV011,5.8,0.7777,False,
F033333,2024-03-12,harassment,medium,human_review,REV014,15.1,0.762,False,
F033334,2024-03-12,harassment,medium,human_review,REV011,9.2,0.726,False,
F033335,2024-03-12,harassment,medium,downrank,REV002,29.8,0.7768,False,
F033336,2024-03-12,harassment,high,human_review,REV005,34.0,0.8278,False,
F033337,2024-03-12,harassment,medium,human_review,REV007,1.1,0.84,False,
F033338,2024-03-12,harassment,low,downrank,REV006,2.0,0.8313,False,
F033339,2024-03-12,harassment,medium,human_review,REV019,33.8,0.8368,False,
F033340,2024-03-12,harassment,medium,downrank,REV018,12.8,0.796,False,
F033341,2024-03-12,hate_speech,low,allow,REV001,2.5,0.8146,False,
F033342,2024-03-12,hate_speech,medium,human_review,REV015,6.0,0.8311,False,
F033343,2024-03-12,hate_speech,low,downrank,REV016,29.2,0.8158,False,
F033344,2024-03-12,hate_speech,low,allow,REV008,33.0,0.7853,False,
F033345,2024-03-12,hate_speech,low,downrank,REV002,65.2,0.8854,False,
F033346,2024-03-12,hate_speech,low,allow,REV015,54.9,0.7375,False,
F033347,2024-03-12,hate_speech,medium,downrank,REV020,7.1,0.8674,False,
F033348,2024-03-12,hate_speech,medium,human_review,REV003,5.2,0.9011,False,
F033349,2024-03-12,hate_speech,medium,human_review,REV006,20.3,0.8939,False,
F033350,2024-03-12,hate_speech,medium,human_review,REV011,17.3,0.8361,False,
F033351,2024-03-12,hate_speech,low,allow,REV010,52.8,0.9721,False,
F033352,2024-03-12,hate_speech,medium,downrank,REV017,36.5,0.8298,False,
F033353,2024-03-12,hate_speech,high,human_review,REV015,7.6,0.8303,False,
F033354,2024-03-12,hate_speech,low,downrank,REV011,35.2,0.8545,False,
F033355,2024-03-12,hate_speech,high,auto_block,REV002,15.5,0.8685,False,
F033356,2024-03-12,hate_speech,critical,auto_block,REV016,16.0,0.8254,False,
F033357,2024-03-12,hate_speech,high,human_review,REV010,1.5,0.7913,False,
F033358,2024-03-12,hate_speech,medium,human_review,REV008,9.3,0.7993,False,
F033359,2024-03-12,hate_speech,low,downrank,REV014,89.1,0.7357,False,
F033360,2024-03-12,hate_speech,high,auto_block,REV015,7.4,0.9183,False,
F033361,2024-03-12,hate_speech,medium,downrank,REV016,12.9,0.6899,False,
F033362,2024-03-12,hate_speech,critical,auto_block,REV010,6.7,0.7902,False,
F033363,2024-03-12,hate_speech,critical,auto_block,REV020,3.9,0.8215,False,
F033364,2024-03-12,hate_speech,high,human_review,REV007,45.1,0.793,False,
F033365,2024-03-12,hate_speech,high,auto_block,REV007,2.9,0.7368,False,
F033366,2024-03-12,hate_speech,critical,auto_block,REV018,10.2,0.762,False,
F033367,2024-03-12,hate_speech,low,downrank,REV008,9.8,0.7342,False,
F033368,2024-03-12,hate_speech,low,allow,REV005,53.1,0.7899,False,
F033369,2024-03-12,hate_speech,medium,human_review,REV004,3.8,0.8055,False,
F033370,2024-03-12,hate_speech,low,downrank,REV020,69.2,0.7392,False,
F033371,2024-03-12,hate_speech,high,auto_block,REV011,1.9,0.7918,False,
F033372,2024-03-12,hate_speech,medium,human_review,REV001,17.8,0.7825,False,
F033373,2024-03-12,hate_speech,low,downrank,REV020,50.3,0.7957,False,
F033374,2024-03-12,hate_speech,medium,human_review,REV006,65.7,0.852,False,
F033375,2024-03-12,hate_speech,low,allow,REV009,12.4,0.8719,False,
F033376,2024-03-12,hate_speech,medium,human_review,REV008,59.3,0.8477,False,
F033377,2024-03-12,hate_speech,low,allow,REV003,89.2,0.8379,False,
F033378,2024-03-12,hate_speech,low,downrank,REV005,35.5,0.7163,False,
F033379,2024-03-12,hate_speech,low,allow,REV016,95.3,0.814,False,
F033380,2024-03-12,hate_speech,high,auto_block,REV002,10.8,0.8211,False,
F033381,2024-03-12,hate_speech,medium,human_review,REV019,55.7,0.83,False,
F033382,2024-03-12,hate_speech,medium,downrank,REV006,102.9,0.7806,False,
F033383,2024-03-12,hate_speech,medium,human_review,REV013,32.0,0.7649,False,
F033384,2024-03-12,hate_speech,high,auto_block,REV010,23.0,0.8347,False,
F033385,2024-03-12,hate_speech,low,allow,REV004,94.5,0.7799,False,
F033386,2024-03-12,hate_speech,low,downrank,REV012,107.1,0.7352,False,
F033387,2024-03-12,hate_speech,low,allow,REV006,29.6,0.8043,False,
F033388,2024-03-12,hate_speech,critical,auto_block,REV012,0.1,0.7853,False,
F033389,2024-03-12,hate_speech,low,allow,REV018,95.1,0.8124,False,
F033390,2024-03-12,hate_speech,medium,human_review,REV013,11.9,0.7809,False,
F033391,2024-03-12,hate_speech,high,human_review,REV002,0.4,0.794,False,
F033392,2024-03-12,hate_speech,low,allow,REV015,20.3,0.7735,False,
F033393,2024-03-12,hate_speech,low,allow,REV012,72.1,0.8268,False,
F033394,2024-03-12,hate_speech,medium,downrank,REV006,68.5,0.8048,False,
F033395,2024-03-12,hate_speech,low,allow,REV019,38.8,0.8082,False,
F033396,2024-03-12,hate_speech,low,downrank,REV013,25.7,0.6916,False,
